55;BOURG EN BRESSE;1000;46.2051520382;5.24602125501;Ain;POINT(46.2051520382 5.24602125501)
56;BOURG EN BRESSE;1000;46.2051520382;5.24602125501;Ain;POINT(46.2051520382 5.24602125501)
57;BOURG ST CHRISTOPHE;1800;45.8861934456;5.14349196896;Ain;POINT(45.8861934456 5.14349196896)
58;BOURG ST CHRISTOPHE;1800;45.8861934456;5.14349196896;Ain;POINT(45.8861934456 5.14349196896)
59;BOYEUX ST JEROME;1640;46.0363677631;5.46322744717;Ain;POINT(46.0363677631 5.46322744717)
60;BOZ;1190;46.4051688134;4.9135797178;Ain;POINT(46.4051688134 4.9135797178)
61;BREGNIER CORDON;1300;45.6416854652;5.61653371;Ain;POINT(45.6416854652 5.61653371)
62;BRENAZ;1260;45.9500082947;5.7371892334;Ain;POINT(45.9500082947 5.7371892334)
63;BRENOD;1110;46.0759940484;5.61418361314;Ain;POINT(46.0759940484 5.61418361314)
64;BRENS;1300;45.7135069062;5.68998154517;Ain;POINT(45.7135069062 5.68998154517)
65;BRESSOLLES;1360;45.869423064;5.1009428902;Ain;POINT(45.869423064 5.1009428902)
66;BRESSOLLES;1360;45.869423064;5.1009428902;Ain;POINT(45.869423064 5.1009428902)
67;BRION;1460;46.1686327301;5.54656422194;Ain;POINT(46.1686327301 5.54656422194)
68;BRIORD;1470;45.7708330939;5.48537461884;Ain;POINT(45.7708330939 5.48537461884)
69;BUELLAS;1310;46.2104135162;5.14487465017;Ain;POINT(46.2104135162 5.14487465017)
70;BUELLAS;1310;46.2104135162;5.14487465017;Ain;POINT(46.2104135162 5.14487465017)
71;LA BURBANCHE;1510;45.8598709332;5.54609714598;Ain;POINT(45.8598709332 5.54609714598)
72;CEIGNES;1430;46.1256533435;5.49457379202;Ain;POINT(46.1256533435 5.49457379202)
73;CERDON;1450;46.0720202633;5.47577586118;Ain;POINT(46.0720202633 5.47577586118)
74;CERTINES;1240;46.1337950959;5.26239539372;Ain;POINT(46.1337950959 5.26239539372)
75;CESSY;1170;46.315689376;6.0779844362;Ain;POINT(46.315689376 6.0779844362)
76;CEYZERIAT;1250;46.1832170988;5.32007207542;Ain;POINT(46.1832170988 5.32007207542)
77;CEYZERIEU;1350;45.8335530148;5.71933090966;Ain;POINT(45.8335530148 5.71933090966)
78;CHALAMONT;1320;46.0076491739;5.16936568;Ain;POINT(46.0076491739 5.16936568)
79;CHALEINS;1480;46.0340545373;4.79853838574;Ain;POINT(46.0340545373 4.79853838574)
80;CHALEY;1230;45.9533367734;5.53682505273;Ain;POINT(45.9533367734 5.53682505273)
81;CHALLES LA MONTAGNE;1450;46.1221539654;5.45755377201;Ain;POINT(46.1221539654 5.45755377201)
82;CHALLEX;1630;46.1768358327;5.97115092939;Ain;POINT(46.1768358327 5.97115092939)
83;CHAMPAGNE EN VALROMEY;1260;45.9316447397;5.69321890072;Ain;POINT(45.9316447397 5.69321890072)
84;CHAMPAGNE EN VALROMEY;1260;45.9316447397;5.69321890072;Ain;POINT(45.9316447397 5.69321890072)
85;CHAMPAGNE EN VALROMEY;1260;45.9316447397;5.69321890072;Ain;POINT(45.9316447397 5.69321890072)
86;CHAMPDOR CORCELLES;1110;46.0198844188;5.60008759722;Ain;POINT(46.0198844188 5.60008759722)
87;CHAMPDOR CORCELLES;1110;46.0198844188;5.60008759722;Ain;POINT(46.0198844188 5.60008759722)
88;CHAMPFROMIER;1410;46.220365768;5.82233573131;Ain;POINT(46.220365768 5.82233573131)
89;CHANAY;1420;46.005695299;5.76893393185;Ain;POINT(46.005695299 5.76893393185)
90;CHANEINS;1990;46.0934984191;4.85473364691;Ain;POINT(46.0934984191 4.85473364691)
91;CHANOZ CHATENAY;1400;46.1861812234;5.02807719246;Ain;POINT(46.1861812234 5.02807719246)
92;LA CHAPELLE DU CHATELARD;1240;46.0744536905;5.02162055898;Ain;POINT(46.0744536905 5.02162055898)
93;CHARIX;1130;46.1856344066;5.6811896084;Ain;POINT(46.1856344066 5.6811896084)
94;CHARNOZ SUR AIN;1800;45.8736786869;5.2211032563;Ain;POINT(45.8736786869 5.2211032563)
95;CHATEAU GAILLARD;1500;45.9730390239;5.30754273532;Ain;POINT(45.9730390239 5.30754273532)
96;CHATENAY;1320;46.0259402155;5.2048590395;Ain;POINT(46.0259402155 5.2048590395)
97;CHATILLON EN MICHAILLE;1200;46.1293337743;5.770176021;Ain;POINT(46.1293337743 5.770176021)
98;CHATILLON EN MICHAILLE;1200;46.1293337743;5.770176021;Ain;POINT(46.1293337743 5.770176021)
99;CHATILLON EN MICHAILLE;1200;46.1293337743;5.770176021;Ain;POINT(46.1293337743 5.770176021)
100;CHATILLON LA PALUD;1320;45.9748017433;5.2416027725;Ain;POINT(45.9748017433 5.2416027725)
101;CHATILLON SUR CHALARONNE;1400;46.1232390685;4.95810003714;Ain;POINT(46.1232390685 4.95810003714)
102;CHAVANNES SUR REYSSOUZE;1190;46.4379785193;5.00693749662;Ain;POINT(46.4379785193 5.00693749662)
103;CHAVANNES SUR SURAN;1250;46.2750157946;5.41649423093;Ain;POINT(46.2750157946 5.41649423093)
104;CHAVEYRIAT;1660;46.1991513767;5.0564069258;Ain;POINT(46.1991513767 5.0564069258)
105;CHAVORNAY;1510;45.8824049535;5.72499814516;Ain;POINT(45.8824049535 5.72499814516)
106;CHAZEY BONS;1300;45.7925770617;5.68477063188;Ain;POINT(45.7925770617 5.68477063188)
107;CHAZEY SUR AIN;1150;45.8929448968;5.25528498524;Ain;POINT(45.8929448968 5.25528498524)
108;CHEIGNIEU LA BALME;1510;45.8227204334;5.6050023969;Ain;POINT(45.8227204334 5.6050023969)
109;CHEVILLARD;1430;46.1103512578;5.58116056005;Ain;POINT(46.1103512578 5.58116056005)
110;CHEVROUX;1190;46.38249255;4.96288275972;Ain;POINT(46.38249255 4.96288275972)
111;CHEVRY;1170;46.283152935;6.04707941462;Ain;POINT(46.283152935 6.04707941462)
112;CHEZERY FORENS;1200;46.222573373;5.87248105275;Ain;POINT(46.222573373 5.87248105275)
113;CHEZERY FORENS;1410;46.222573373;5.87248105275;Ain;POINT(46.222573373 5.87248105275)
114;CIVRIEUX;1390;45.922467454;4.88633786877;Ain;POINT(45.922467454 4.88633786877)
115;CIZE;1250;46.2003848172;5.45082526739;Ain;POINT(46.2003848172 5.45082526739)
116;CLEYZIEU;1230;45.902146623;5.43272695486;Ain;POINT(45.902146623 5.43272695486)
117;COLIGNY;1270;46.3866637865;5.3308227014;Ain;POINT(46.3866637865 5.3308227014)
118;COLLONGES;1550;46.1419227898;5.90040256654;Ain;POINT(46.1419227898 5.90040256654)
119;COLOMIEU;1300;45.7361469025;5.62670101041;Ain;POINT(45.7361469025 5.62670101041)
120;CONAND;1230;45.8834810846;5.47541328981;Ain;POINT(45.8834810846 5.47541328981)
121;CONDAMINE;1430;46.105831161;5.55568206762;Ain;POINT(46.105831161 5.55568206762)
